timestamp,price
2015-06-22,245.95
2015-06-23,244.67
2015-06-24,241.43
2015-06-25,241.57
2015-06-26,241.25
2015-06-27,247.7
2015-06-28,247.34
2015-06-29,254.36
2015-06-30,261.78
2015-07-01,258.55
2015-07-02,254.97
2015-07-03,255.37
2015-07-04,257.16
2015-07-05,269.95
2015-07-06,275.0
2015-07-07,266.52
2015-07-08,269.51
2015-07-09,268.5
2015-07-10,293.12
2015-07-11,294.0
2015-07-12,308.93
2015-07-13,288.04
2015-07-14,290.1
2015-07-15,291.3
2015-07-16,276.8
2015-07-17,279.5
2015-07-18,277.07
2015-07-19,275.83
2015-07-20,278.64
2015-07-21,279.8
2015-07-22,276.12
2015-07-23,277.18
2015-07-24,288.77
2015-07-25,288.49
2015-07-26,291.28
2015-07-27,295.16
2015-07-28,293.99
2015-07-29,291.15
2015-07-30,287.4
2015-07-31,286.11
2015-08-01,281.28
2015-08-02,281.99
2015-08-03,283.76
2015-08-04,284.76
2015-08-05,282.16
2015-08-06,277.83
2015-08-07,279.89
2015-08-08,269.87
2015-08-09,262.85
2015-08-10,264.06
2015-08-11,265.9
2015-08-12,269.03
2015-08-13,265.44
2015-08-14,266.5
2015-08-15,263.34
2015-08-16,256.0
2015-08-17,258.13
2015-08-18,252.39
2015-08-19,232.17
2015-08-20,235.83
2015-08-21,233.81
2015-08-22,226.34
2015-08-23,227.81
2015-08-24,216.24
2015-08-25,224.47
2015-08-26,227.63
2015-08-27,227.16
2015-08-28,233.15
2015-08-29,228.4
2015-08-30,227.8
2015-08-31,231.57
2015-09-01,227.31
2015-09-02,228.4
2015-09-03,227.08
2015-09-04,230.84
2015-09-05,234.73
2015-09-06,239.99
2015-09-07,240.17
2015-09-08,243.76
2015-09-09,240.26
2015-09-10,238.9
2015-09-11,239.45
2015-09-12,234.66
2015-09-13,229.83
2015-09-14,231.48
2015-09-15,229.1
2015-09-16,227.55
2015-09-17,233.08
2015-09-18,233.62
2015-09-19,231.1
2015-09-20,229.16
2015-09-21,226.9
2015-09-22,230.48
2015-09-23,230.46
2015-09-24,235.31
2015-09-25,235.44
2015-09-26,234.05
2015-09-27,232.62
2015-09-28,238.31
2015-09-29,237.5
2015-09-30,237.33
2015-10-01,238.3
2015-10-02,237.68
2015-10-03,239.34
2015-10-04,238.47
2015-10-05,239.24
2015-10-06,246.71
2015-10-07,245.28
2015-10-08,244.16
2015-10-09,244.48
2015-10-10,245.27
2015-10-11,247.75
2015-10-12,246.53
2015-10-13,250.25
2015-10-14,253.79
2015-10-15,254.43
2015-10-16,265.93
2015-10-17,264.62
2015-10-18,263.4
2015-10-19,263.82
2015-10-20,270.88
2015-10-21,269.04
2015-10-22,273.14
2015-10-23,278.38
2015-10-24,279.97
2015-10-25,293.99
2015-10-26,283.87
2015-10-27,296.1
2015-10-28,300.75
2015-10-29,311.97
2015-10-30,327.05
2015-10-31,311.64
2015-11-01,313.99
2015-11-02,342.54
2015-11-03,417.0
2015-11-04,475.5
2015-11-05,404.46
2015-11-06,380.11
2015-11-07,388.0
2015-11-08,381.02
2015-11-09,379.99
2015-11-10,351.9
2015-11-11,308.65
2015-11-12,324.03
2015-11-13,332.11
2015-11-14,332.72
2015-11-15,321.14
2015-11-16,330.77
2015-11-17,336.5
2015-11-18,333.49
2015-11-19,329.0
2015-11-20,319.06
2015-11-21,325.18
2015-11-22,322.96
2015-11-23,323.98
2015-11-24,321.68
2015-11-25,325.72
2015-11-26,350.03
2015-11-27,359.86
2015-11-28,356.66
2015-11-29,362.3
2015-11-30,374.19
2015-12-01,362.78
2015-12-02,358.62
2015-12-03,364.07
2015-12-04,361.37
2015-12-05,377.5
2015-12-06,391.62
2015-12-07,395.58
2015-12-08,395.38
2015-12-09,411.99
2015-12-10,415.6
2015-12-11,443.36
2015-12-12,424.69
2015-12-13,438.83
2015-12-14,444.78
2015-12-15,458.68
2015-12-16,454.87
2015-12-17,454.13
2015-12-18,458.21
2015-12-19,459.73
2015-12-20,441.28
2015-12-21,435.0
2015-12-22,433.53
2015-12-23,443.16
2015-12-24,453.38
2015-12-25,455.23
2015-12-26,415.58
2015-12-27,419.35
2015-12-28,423.74
2015-12-29,430.0
2015-12-30,426.88
2015-12-31,431.28
2016-01-01,432.02
2016-01-02,433.47
2016-01-03,426.99
2016-01-04,433.15
2016-01-05,432.31
2016-01-06,430.5
2016-01-07,456.75
2016-01-08,450.0
2016-01-09,450.15
2016-01-10,446.85
2016-01-11,447.95
2016-01-12,446.63
2016-01-13,429.5
2016-01-14,432.0
2016-01-15,390.82
2016-01-16,374.59
2016-01-17,386.08
2016-01-18,385.48
2016-01-19,379.24
2016-01-20,408.57
2016-01-21,408.1
2016-01-22,383.7
2016-01-23,388.71
2016-01-24,403.72
2016-01-25,389.89
2016-01-26,393.48
2016-01-27,394.43
2016-01-28,382.45
2016-01-29,376.47
2016-01-30,377.71
2016-01-31,375.98
2016-02-01,371.91
2016-02-02,373.05
2016-02-03,368.88
2016-02-04,383.47
2016-02-05,386.7
2016-02-06,375.52
2016-02-07,374.48
2016-02-08,375.36
2016-02-09,373.56
2016-02-10,379.75
2016-02-11,375.97
2016-02-12,382.0
2016-02-13,389.6
2016-02-14,399.8
2016-02-15,401.91
2016-02-16,406.34
2016-02-17,420.9
2016-02-18,418.0
2016-02-19,417.38
2016-02-20,443.4
2016-02-21,434.46
2016-02-22,438.5
2016-02-23,416.46
2016-02-24,422.69
2016-02-25,422.18
2016-02-26,424.45
2016-02-27,431.99
2016-02-28,432.35
2016-02-29,435.9
2016-03-01,431.78
2016-03-02,429.37
2016-03-03,420.68
2016-03-04,417.5
2016-03-05,398.5
2016-03-06,408.51
2016-03-07,412.49
2016-03-08,410.83
2016-03-09,412.99
2016-03-10,415.99
2016-03-11,420.95
2016-03-12,409.09
2016-03-13,412.69
2016-03-14,413.89
2016-03-15,415.98
2016-03-16,415.98
2016-03-17,418.88
2016-03-18,404.02
2016-03-19,404.93
2016-03-20,411.26
2016-03-21,411.37
2016-03-22,416.0
2016-03-23,418.67
2016-03-24,416.49
2016-03-25,416.0
2016-03-26,416.1
2016-03-27,426.0
2016-03-28,422.09
2016-03-29,414.0
2016-03-30,412.99
2016-03-31,416.43
2016-04-01,415.59
2016-04-02,418.89
2016-04-03,418.21
2016-04-04,419.66
2016-04-05,420.83
2016-04-06,421.74
2016-04-07,420.0
2016-04-08,418.51
2016-04-09,418.0
2016-04-10,420.66
2016-04-11,421.74
2016-04-12,424.12
2016-04-13,424.41
2016-04-14,424.95
2016-04-15,428.31
2016-04-16,429.81
2016-04-17,426.69
2016-04-18,426.64
2016-04-19,430.0
2016-04-20,440.78
2016-04-21,449.99
2016-04-22,449.0
2016-04-23,448.33
2016-04-24,462.49
2016-04-25,463.1
2016-04-26,469.31
2016-04-27,452.96
2016-04-28,448.92
2016-04-29,455.0
2016-04-30,449.02
2016-05-01,451.98
2016-05-02,442.25
2016-05-03,451.3
2016-05-04,446.7
2016-05-05,449.27
2016-05-06,456.0
2016-05-07,460.04
2016-05-08,458.1
2016-05-09,461.0
2016-05-10,453.14
2016-05-11,452.93
2016-05-12,452.81
2016-05-13,455.75
2016-05-14,456.47
2016-05-15,457.42
2016-05-16,453.59
2016-05-17,453.42
2016-05-18,454.02
2016-05-19,441.94
2016-05-20,441.35
2016-05-21,443.21
2016-05-22,438.82
2016-05-23,442.03
2016-05-24,445.7
2016-05-25,448.21
2016-05-26,452.33
2016-05-27,473.96
2016-05-28,493.0
2016-05-29,536.95
2016-05-30,532.89
2016-05-31,522.72
2016-06-01,533.76
2016-06-02,534.01
2016-06-03,569.79
2016-06-04,570.41
2016-06-05,572.02
2016-06-06,583.99
2016-06-07,573.62
2016-06-08,580.21
2016-06-09,576.8
2016-06-10,577.9
2016-06-11,583.7
2016-06-12,646.89
2016-06-13,687.31
2016-06-14,683.04
2016-06-15,693.85
2016-06-16,767.78
2016-06-17,756.0
2016-06-18,769.07
2016-06-19,760.0
2016-06-20,732.73
2016-06-21,649.98
2016-06-22,622.4
2016-06-23,605.74
2016-06-24,658.44
2016-06-25,652.74
2016-06-26,624.95
2016-06-27,643.54
2016-06-28,646.17
2016-06-29,632.91
2016-06-30,664.01
2016-07-01,676.0
2016-07-02,695.02
2016-07-03,664.78
2016-07-04,673.55
2016-07-05,670.79
2016-07-06,675.64
2016-07-07,619.08
2016-07-08,653.97
2016-07-09,641.96
2016-07-10,647.48
2016-07-11,648.64
2016-07-12,667.55
2016-07-13,656.11
2016-07-14,661.82
2016-07-15,663.48
2016-07-16,663.65
2016-07-17,679.95
2016-07-18,671.01
2016-07-19,669.1
2016-07-20,666.22
2016-07-21,664.5
2016-07-22,655.98
2016-07-23,654.8
2016-07-24,661.31
2016-07-25,655.12
2016-07-26,653.39
2016-07-27,656.38
2016-07-28,655.11
2016-07-29,657.19
2016-07-30,653.23
2016-07-31,631.09
2016-08-01,613.21
2016-08-02,564.95
2016-08-03,566.92
2016-08-04,561.99
2016-08-05,574.4
2016-08-06,582.96
2016-08-07,587.94
2016-08-08,589.77
2016-08-09,583.25
2016-08-10,595.44
2016-08-11,589.58
2016-08-12,584.8
2016-08-13,584.86
2016-08-14,564.97
2016-08-15,565.66
2016-08-16,578.63
2016-08-17,570.48
2016-08-18,571.67
2016-08-19,573.86
2016-08-20,578.0
2016-08-21,577.11
2016-08-22,582.99
2016-08-23,580.04
2016-08-24,579.51
2016-08-25,575.03
2016-08-26,578.06
2016-08-27,568.87
2016-08-28,570.06
2016-08-29,574.09
2016-08-30,575.07
2016-08-31,571.78
2016-09-01,570.36
2016-09-02,572.0
2016-09-03,588.8
2016-09-04,601.87
2016-09-05,602.99
2016-09-06,608.91
2016-09-07,613.95
2016-09-08,624.25
2016-09-09,620.84
2016-09-10,623.12
2016-09-11,600.61
2016-09-12,606.24
2016-09-13,607.89
2016-09-14,609.58
2016-09-15,605.53
2016-09-16,607.39
2016-09-17,604.48
2016-09-18,607.83
2016-09-19,607.36
2016-09-20,606.81
2016-09-21,594.48
2016-09-22,594.53
2016-09-23,600.19
2016-09-24,600.24
2016-09-25,598.37
2016-09-26,604.07
2016-09-27,605.73
2016-09-28,603.96
2016-09-29,604.2
2016-09-30,604.84
2016-10-01,612.74
2016-10-02,608.9
2016-10-03,611.16
2016-10-04,607.73
2016-10-05,609.98
2016-10-06,610.39
2016-10-07,613.23
2016-10-08,614.72
2016-10-09,613.06
2016-10-10,614.5
2016-10-11,638.0
2016-10-12,636.51
2016-10-13,635.67
2016-10-14,638.67
2016-10-15,638.15
2016-10-16,639.0
2016-10-17,636.93
2016-10-18,635.12
2016-10-19,627.28
2016-10-20,627.22
2016-10-21,630.16
2016-10-22,652.87
2016-10-23,649.0
2016-10-24,648.85
2016-10-25,653.76
2016-10-26,672.06
2016-10-27,682.46
2016-10-28,683.63
2016-10-29,712.17
2016-10-30,699.63
2016-10-31,704.89
2016-11-01,726.39
2016-11-02,725.85
2016-11-03,702.98
2016-11-04,694.99
2016-11-05,702.36
2016-11-06,704.97
2016-11-07,706.97
2016-11-08,707.47
2016-11-09,723.94
2016-11-10,714.17
2016-11-11,716.28
2016-11-12,702.9
2016-11-13,698.6
2016-11-14,698.45
2016-11-15,716.38
2016-11-16,736.55
2016-11-17,741.76
2016-11-18,744.16
2016-11-19,748.92
2016-11-20,716.05
2016-11-21,735.46
2016-11-22,747.94
2016-11-23,735.6
2016-11-24,732.15
2016-11-25,734.5
2016-11-26,729.05
2016-11-27,728.15
2016-11-28,731.14
2016-11-29,732.45
2016-11-30,741.55
2016-12-01,752.97
2016-12-02,767.53
2016-12-03,764.95
2016-12-04,757.99
2016-12-05,749.8
2016-12-06,753.3
2016-12-07,768.22
2016-12-08,768.22
2016-12-09,769.42
2016-12-10,772.43
2016-12-11,769.49
2016-12-12,777.71
2016-12-13,779.53
2016-12-14,773.57
2016-12-15,776.7
2016-12-16,779.93
2016-12-17,788.21
2016-12-18,785.76
2016-12-19,790.11
2016-12-20,791.84
2016-12-21,820.8
2016-12-22,861.98
2016-12-23,895.17
2016-12-24,895.42
2016-12-25,880.19
2016-12-26,900.0
2016-12-27,935.9
2016-12-28,959.99
2016-12-29,958.82
2016-12-30,954.86
2016-12-31,963.16
2017-01-01,996.22
2017-01-02,1012.99
2017-01-03,1020.34
2017-01-04,1134.81
2017-01-05,979.52
2017-01-06,890.78
2017-01-07,892.01
2017-01-08,903.33
2017-01-09,888.63
2017-01-10,903.08
2017-01-11,773.45
2017-01-12,806.97
2017-01-13,825.39
2017-01-14,831.86
2017-01-15,814.06
2017-01-16,829.19
2017-01-17,904.0
2017-01-18,868.0
2017-01-19,904.26
2017-01-20,895.07
2017-01-21,920.33
2017-01-22,913.36
2017-01-23,920.26
2017-01-24,909.07
2017-01-25,894.64
2017-01-26,910.03
2017-01-27,919.0
2017-01-28,916.32
2017-01-29,912.54
2017-01-30,919.35
2017-01-31,955.79
2017-02-01,975.84
2017-02-02,1000.96
2017-02-03,1012.99
2017-02-04,1035.56
2017-02-05,1007.44
2017-02-06,1020.0
2017-02-07,1048.28
2017-02-08,1058.57
2017-02-09,976.03
2017-02-10,986.59
2017-02-11,1013.74
2017-02-12,999.01
2017-02-13,1000.18
2017-02-14,1008.19
2017-02-15,1009.34
2017-02-16,1039.84
2017-02-17,1055.12
2017-02-18,1060.44
2017-02-19,1045.2
2017-02-20,1060.12
2017-02-21,1114.39
2017-02-22,1134.15
2017-02-23,1161.0
2017-02-24,1189.01
2017-02-25,1152.98
2017-02-26,1174.8
2017-02-27,1193.04
2017-02-28,1195.39
2017-03-01,1221.7
2017-03-02,1263.53
2017-03-03,1270.46
2017-03-04,1257.18
2017-03-05,1268.84
2017-03-06,1276.91
2017-03-07,1250.87
2017-03-08,1186.13
2017-03-09,1199.76
2017-03-10,1247.93
2017-03-11,1172.96
2017-03-12,1230.4
2017-03-13,1240.42
2017-03-14,1249.88
2017-03-15,1249.81
2017-03-16,1187.2
2017-03-17,1123.46
2017-03-18,979.9
2017-03-19,1053.0
2017-03-20,1034.94
2017-03-21,1110.57
2017-03-22,1012.07
2017-03-23,1039.24
2017-03-24,975.85
2017-03-25,942.01
2017-03-26,977.88
2017-03-27,1013.01
2017-03-28,1025.59
2017-03-29,1035.89
2017-03-30,1028.02
2017-03-31,1069.99
2017-04-01,1072.73
2017-04-02,1095.01
2017-04-03,1146.21
2017-04-04,1140.0
2017-04-05,1131.2
2017-04-06,1184.78
2017-04-07,1195.01
2017-04-08,1178.89
2017-04-09,1211.96
2017-04-10,1207.57
2017-04-11,1217.54
2017-04-12,1217.1
2017-04-13,1169.99
2017-04-14,1167.35
2017-04-15,1181.61
2017-04-16,1172.0
2017-04-17,1185.65
2017-04-18,1202.04
2017-04-19,1205.5
2017-04-20,1227.33
2017-04-21,1238.85
2017-04-22,1240.78
2017-04-23,1239.5
2017-04-24,1252.31
2017-04-25,1276.23
2017-04-26,1300.82
2017-04-27,1327.28
2017-04-28,1314.05
2017-04-29,1336.03
2017-04-30,1334.83
2017-05-01,1407.9
2017-05-02,1433.07
2017-05-03,1491.54
2017-05-04,1539.64
2017-05-05,1517.84
2017-05-06,1558.04
2017-05-07,1530.57
2017-05-08,1604.39
2017-05-09,1744.35
2017-05-10,1771.12
2017-05-11,1836.09
2017-05-12,1680.0
2017-05-13,1720.91
2017-05-14,1757.0
2017-05-15,1691.9
2017-05-16,1730.67
2017-05-17,1795.0
2017-05-18,1858.91
2017-05-19,1925.0
2017-05-20,1974.98
2017-05-21,2008.69
2017-05-22,2138.01
2017-05-23,2239.99
2017-05-24,2470.0
2017-05-25,2369.87
2017-05-26,2287.92
2017-05-27,2133.0
2017-05-28,2155.44
2017-05-29,2317.65
2017-05-30,2251.0
2017-05-31,2304.63
2017-06-01,2390.0
2017-06-02,2418.78
2017-06-03,2571.87
2017-06-04,2484.64
2017-06-05,2634.99
2017-06-06,2860.57
2017-06-07,2778.01
2017-06-08,2758.0
2017-06-09,2844.0
2017-06-10,2879.0
2017-06-11,2940.48
2017-06-12,2550.01
2017-06-13,2709.77
2017-06-14,2540.73
2017-06-15,2326.49
2017-06-16,2518.53
2017-06-17,2651.91
2017-06-18,2494.28
2017-06-19,2557.52
2017-06-20,2768.0
2017-06-21,2681.7
2017-06-22,2716.6
2017-06-23,2725.0
2017-06-24,2528.21
2017-06-25,2496.64
2017-06-26,2345.05
2017-06-27,2412.99
2017-06-28,2559.33
2017-06-29,2573.99
2017-06-30,2519.89
2017-07-01,2439.99
2017-07-02,2489.98
2017-07-03,2553.98
2017-07-04,2564.55
2017-07-05,2618.15
2017-07-06,2603.78
2017-07-07,2528.95
2017-07-08,2545.49
2017-07-09,2538.6
2017-07-10,2407.0
2017-07-11,2315.65
2017-07-12,2385.22
2017-07-13,2347.23
2017-07-14,2199.9
2017-07-15,2078.0
2017-07-16,1866.02
2017-07-17,2123.24
2017-07-18,2359.95
2017-07-19,2234.99
2017-07-20,2648.87
2017-07-21,2629.0
2017-07-22,2810.86
2017-07-23,2761.85
2017-07-24,2772.73
2017-07-25,2489.99
2017-07-26,2471.42
2017-07-27,2565.11
2017-07-28,2751.9
2017-07-29,2736.58
2017-07-30,2718.07
2017-07-31,2837.44
2017-08-01,2775.38
2017-08-02,2707.87
2017-08-03,2789.99
2017-08-04,2826.57
2017-08-05,3256.0
2017-08-06,3261.49
2017-08-07,3356.0
2017-08-08,3431.98
2017-08-09,3331.01
2017-08-10,3410.0
2017-08-11,3539.0
2017-08-12,3872.0
2017-08-13,3961.43
2017-08-14,4212.99
2017-08-15,4044.57
2017-08-16,4299.0
2017-08-17,4306.4
2017-08-18,4119.67
2017-08-19,4054.4
2017-08-20,4088.4
2017-08-21,4014.21
2017-08-22,4089.61
2017-08-23,4100.0
2017-08-24,4227.62
2017-08-25,4324.84
2017-08-26,4323.69
2017-08-27,4354.9
2017-08-28,4341.84
2017-08-29,4584.86
2017-08-30,4550.0
2017-08-31,4719.85
2017-09-01,4870.0
2017-09-02,4605.89
2017-09-03,4550.0
2017-09-04,4250.97
2017-09-05,4412.81
2017-09-06,4608.52
2017-09-07,4602.71
2017-09-08,4197.2
2017-09-09,4276.3
2017-09-10,4293.55
2017-09-11,4197.67
2017-09-12,4164.85
2017-09-13,3850.0
2017-09-14,3359.0
2017-09-15,3682.02
2017-09-16,3692.97
2017-09-17,3704.76
2017-09-18,4016.21
2017-09-19,3897.97
2017-09-20,3948.46
2017-09-21,3631.81
2017-09-22,3595.93
2017-09-23,3770.0
2017-09-24,3694.97
2017-09-25,3926.0
2017-09-26,3908.26
2017-09-27,4183.39
2017-09-28,4152.0
2017-09-29,4162.95
2017-09-30,4318.07
2017-10-01,4289.17
2017-10-02,4407.0
2017-10-03,4272.02
2017-10-04,4206.26
2017-10-05,4355.35
2017-10-06,4338.01
2017-10-07,4338.92
2017-10-08,4583.97
2017-10-09,4780.0
2017-10-10,4861.47
2017-10-11,4831.09
2017-10-12,5289.74
2017-10-13,5502.0
2017-10-14,5694.2
2017-10-15,5492.8
2017-10-16,5720.28
2017-10-17,5628.32
2017-10-18,5390.69
2017-10-19,5627.36
2017-10-20,6045.0
2017-10-21,6027.05
2017-10-22,5872.0
2017-10-23,5930.87
2017-10-24,5685.0
2017-10-25,5655.0
2017-10-26,5892.8
2017-10-27,5741.45
2017-10-28,5781.82
2017-10-29,6145.39
2017-10-30,6079.9
2017-10-31,6343.37
2017-11-01,6595.94
2017-11-02,6974.49
2017-11-03,7294.0
2017-11-04,7458.0
2017-11-05,7528.0
2017-11-06,7001.17
2017-11-07,7108.89
2017-11-08,7342.0
2017-11-09,7208.6
2017-11-10,6490.6
2017-11-11,6253.03
2017-11-12,6176.06
2017-11-13,6390.01
2017-11-14,6530.0
2017-11-15,7142.5
2017-11-16,7820.0
2017-11-17,7835.0
2017-11-18,7756.0
2017-11-19,7970.0
2017-11-20,8190.79
2017-11-21,8249.0
2017-11-22,8145.11
2017-11-23,8129.0
2017-11-24,8243.26
2017-11-25,8610.11
2017-11-26,9350.45
2017-11-27,9499.96
2017-11-28,9949.37
2017-11-29,10310.68
2017-11-30,9639.17
2017-12-01,10482.2
2017-12-02,10900.01
2017-12-03,11725.0
2017-12-04,11189.39
2017-12-05,11690.0
2017-12-06,12828.06
2017-12-07,15715.2
2017-12-08,15029.98
2017-12-09,14074.4
2017-12-10,14930.55
2017-12-11,16438.0
2017-12-12,17254.45
2017-12-13,15999.5
2017-12-14,16351.39
2017-12-15,17749.0
2017-12-16,18727.47
2017-12-17,18681.19
2017-12-18,18547.81
2017-12-19,18179.96
2017-12-20,16870.93
2017-12-21,15289.97
2017-12-22,13435.0
2017-12-23,14965.04
2017-12-24,12970.0
2017-12-25,14056.13
2017-12-26,15698.48
2017-12-27,15029.99
2017-12-28,13553.32
2017-12-29,14498.0
2017-12-30,12847.32
2017-12-31,13808.19
2018-01-01,13189.36
2018-01-02,14596.11
2018-01-03,14834.3
2018-01-04,14780.4
2018-01-05,16367.42
2018-01-06,16772.83
2018-01-07,16093.08
2018-01-08,14908.69
2018-01-09,14747.78
2018-01-10,14525.4
2018-01-11,13702.83
2018-01-12,13520.0
2018-01-13,14254.98
2018-01-14,13563.11
2018-01-15,13942.18
2018-01-16,11554.53
2018-01-17,9780.36
2018-01-18,11788.35
2018-01-19,11270.01
2018-01-20,12968.01
2018-01-21,11514.92
2018-01-22,10488.78
2018-01-23,11234.98
2018-01-24,11047.74
2018-01-25,11246.98
2018-01-26,11047.11
2018-01-27,11444.99
2018-01-28,11599.99
2018-01-29,11231.48
2018-01-30,9950.45
2018-01-31,9974.52
2018-02-01,8970.0
2018-02-02,8580.0
2018-02-03,9386.72
2018-02-04,8301.65
2018-02-05,6877.61
2018-02-06,7162.31
2018-02-07,8239.4
2018-02-08,8218.66
2018-02-09,8622.27
2018-02-10,8322.01
2018-02-11,8325.22
2018-02-12,8655.98
2018-02-13,8570.1
2018-02-14,9291.01
2018-02-15,10071.02
2018-02-16,9959.0
2018-02-17,10796.14
2018-02-18,10790.0
2018-02-19,11102.81
2018-02-20,11671.91
2018-02-21,10541.33
2018-02-22,9890.02
2018-02-23,10209.77
2018-02-24,9570.0
2018-02-25,9455.6
2018-02-26,10267.98
2018-02-27,10623.6
2018-02-28,10483.3
2018-03-01,10934.0
2018-03-02,10933.67
2018-03-03,11458.99
2018-03-04,11350.0
2018-03-05,11667.43
2018-03-06,10712.43
2018-03-07,9689.79
2018-03-08,9350.0
2018-03-09,8888.09
2018-03-10,9122.67
2018-03-11,9637.78
2018-03-12,8929.97
2018-03-13,9049.87
2018-03-14,8291.19
2018-03-15,8215.01
2018-03-16,8550.0
2018-03-17,7835.0
2018-03-18,7473.05
2018-03-19,8395.01
2018-03-20,8941.74
2018-03-21,8889.1
2018-03-22,8616.0
2018-03-23,8628.82
2018-03-24,8917.89
2018-03-25,8615.28
2018-03-26,7919.99
2018-03-27,7894.09
2018-03-28,7905.73
2018-03-29,7346.96
2018-03-30,6823.68
2018-03-31,7058.0
2018-04-01,6910.39
2018-04-02,6977.24
2018-04-03,7470.0
2018-04-04,6855.71
2018-04-05,6772.0
2018-04-06,6619.36
2018-04-07,6996.97
2018-04-08,6990.0
2018-04-09,6674.46
2018-04-10,6849.66
2018-04-11,6915.04
2018-04-12,7678.0
2018-04-13,8099.79
2018-04-14,8021.6
2018-04-15,8297.28
2018-04-16,7996.29
2018-04-17,7872.33
2018-04-18,8116.75
2018-04-19,8245.0
2018-04-20,8511.04
2018-04-21,8795.61
2018-04-22,8870.73
2018-04-23,8849.98
2018-04-24,9462.51
2018-04-25,8969.5
2018-04-26,8872.9
2018-04-27,9091.58
2018-04-28,9398.51
2018-04-29,9314.99
2018-04-30,9326.6
2018-05-01,8959.51
2018-05-02,9111.01
2018-05-03,9638.26
2018-05-04,9644.82
2018-05-05,9838.07
2018-05-06,9488.37
2018-05-07,9421.73
2018-05-08,9239.35
2018-05-09,9281.74
2018-05-10,9089.05
2018-05-11,8613.5
2018-05-12,8492.13
2018-05-13,8625.78
2018-05-14,8756.99
2018-05-15,8555.6
2018-05-16,8252.72
2018-05-17,8176.33
2018-05-18,8231.42
2018-05-19,8313.12
2018-05-20,8517.04
2018-05-21,8373.01
2018-05-22,8187.98
2018-05-23,7590.34
2018-05-24,7585.48
2018-05-25,7427.02
2018-05-26,7519.28
2018-05-27,7302.99
2018-05-28,7239.22
2018-05-29,7470.0
2018-05-30,7314.06
2018-05-31,7539.49
2018-06-01,7436.58
2018-06-02,7659.65
2018-06-03,7709.25
2018-06-04,7499.99
2018-06-05,7620.0
2018-06-06,7527.99
2018-06-07,7692.51
2018-06-08,7630.7
2018-06-09,7619.0
2018-06-10,6839.6
2018-06-11,6757.23
2018-06-12,6514.6
2018-06-13,6292.5
2018-06-14,6644.89
2018-06-15,6551.46
2018-06-16,6490.63
2018-06-17,6512.35
2018-06-18,6693.06
2018-06-19,6742.36
2018-06-20,6752.69
2018-06-21,6720.0
2018-06-22,6194.37
2018-06-23,6146.81
2018-06-24,6192.99
2018-06-25,6257.43
2018-06-26,6171.1
2018-06-27,6142.79
2018-06-28,6088.98
2018-06-29,5876.69
2018-06-30,6325.68
2018-07-01,6320.77
2018-07-02,6615.84
2018-07-03,6603.82
2018-07-04,6687.96
2018-07-05,6506.64
2018-07-06,6567.12
2018-07-07,6541.45
2018-07-08,6760.98
2018-07-09,6706.79
2018-07-10,6373.75
2018-07-11,6350.0
2018-07-12,6174.76
2018-07-13,6174.99
2018-07-14,6267.99
2018-07-15,6362.99
2018-07-16,6675.01
2018-07-17,7295.13
2018-07-18,7400.0
2018-07-19,7448.08
2018-07-20,7344.97
2018-07-21,7424.99
2018-07-22,7520.01
2018-07-23,7744.19
2018-07-24,8266.41
2018-07-25,8163.45
2018-07-26,8262.23
2018-07-27,8208.76
2018-07-28,8192.48
2018-07-29,8212.0
2018-07-30,8111.99
2018-07-31,7751.32
2018-08-01,7560.4
2018-08-02,7537.99
2018-08-03,7377.98
2018-08-04,6991.01
2018-08-05,7013.18
2018-08-06,6938.84
2018-08-07,6999.8
2018-08-08,6338.49
2018-08-09,6471.6
2018-08-10,6407.89
2018-08-11,6393.13
2018-08-12,6321.56
2018-08-13,6237.06
2018-08-14,6090.64
2018-08-15,6378.44
2018-08-16,6405.9
2018-08-17,6501.77
2018-08-18,6366.64
2018-08-19,6380.99
2018-08-20,6446.67
2018-08-21,6433.79
2018-08-22,6435.0
2018-08-23,6419.7
2018-08-24,6619.99
2018-08-25,6710.33
2018-08-26,6707.48
2018-08-27,6737.72
2018-08-28,7092.46
2018-08-29,7005.71
2018-08-30,6813.84
2018-08-31,7041.0
2018-09-01,7253.13
2018-09-02,7308.02
2018-09-03,7306.08
2018-09-04,7348.48
2018-09-05,6902.55
2018-09-06,6455.31
2018-09-07,6417.53
2018-09-08,6180.0
2018-09-09,6381.99
2018-09-10,6288.5
2018-09-11,6255.88
2018-09-12,6308.92
2018-09-13,6450.11
2018-09-14,6540.21
2018-09-15,6537.41
2018-09-16,6504.99
2018-09-17,6266.23
2018-09-18,6300.5
2018-09-19,6410.0
2018-09-20,6418.59
2018-09-21,6753.09
2018-09-22,6716.98
2018-09-23,6685.75
2018-09-24,6619.31
2018-09-25,6360.38
2018-09-26,6487.56
2018-09-27,6651.99
2018-09-28,6670.0
2018-09-29,6565.24
2018-09-30,6575.99
2018-10-01,6551.96
2018-10-02,6530.49
2018-10-03,6433.6
2018-10-04,6565.92
2018-10-05,6538.29
2018-10-06,6547.07
2018-10-07,6531.86
2018-10-08,6630.54
2018-10-09,6585.04
2018-10-10,6537.61
2018-10-11,6197.67
2018-10-12,6215.73
2018-10-13,6202.39
2018-10-14,6243.58
2018-10-15,6390.0
2018-10-16,6436.87
2018-10-17,6431.78
2018-10-18,6399.93
